# Time-averaged data for fix fix_eqn_baro
# TimeStep c_C_press_baro c_C_press_baro[1] c_C_press_baro[2] c_C_press_baro[3] c_C_press_baro[4] c_C_press_baro[5] c_C_press_baro[6] c_C_temp_tran
611800 -137.815 -296.963 -520.679 404.198 231.742 644.336 -196.949 0.963489
611900 -111.174 -497.338 149.835 13.9813 485.385 -546.584 14.3427 0.97293
612000 -347.011 -600.953 -115.4 -324.68 -257.822 1.34765 -221.524 0.994828
612100 -16.3723 -319.717 -31.9837 302.584 290.468 -399.573 -136.255 1.00347
612200 -79.1617 -274.701 23.6108 13.6055 117.316 -72.6309 -227.532 0.993608
612300 -232.747 -547.809 -354.372 203.939 -794.326 401.12 -382.012 1.00321
612400 -302.861 -869.914 -340.069 301.401 431.275 -369.564 148.132 0.990209
612500 -9.89132 -120.533 55.0472 35.8114 -214.465 -411.993 6.09304 1.00024
612600 -198.487 -265.063 -337.526 7.12909 375.126 685.1 831.602 0.991695
612700 -146.12 -17.1571 -432.925 11.7214 -4.1516 -191.671 -574.089 1.00387
612800 -200.135 -469.353 -173.127 42.0768 -138.769 225.699 91.3978 0.995047
612900 -330.292 -794.379 -54.262 -142.234 -696.753 -210.371 -186.99 1.00484
613000 103.148 -223.233 130.075 402.601 -484.269 39.2482 -765.452 1.00886
613100 -291.394 -466.389 33.9226 -441.715 -257.259 206.467 603.745 1.00968
613200 -59.2755 -435.185 470.878 -213.52 527.896 -674.457 -782.746 1.00954
613300 -78.4278 -338.18 412.492 -309.595 -1196.18 993.493 362.082 0.989053
613400 -168.016 -930.563 147.693 278.822 499.766 -714.882 -181.292 0.99962
613500 -91.4006 -258.202 292.64 -308.64 -478.814 375.143 688.557 0.984307
613600 -104.582 -445.325 -49.6096 181.188 -367.147 263.982 -128.829 1.00372
613700 -255.754 -461.697 148.496 -454.062 237.034 338.134 28.7673 0.991237
613800 101.758 -474.202 422.239 357.238 -338.196 -170.555 -655.815 1.00151
613900 -245.599 -1003.59 -135.162 401.95 686.617 253.506 -140.153 0.992273
614000 -377.396 -761.037 -125.91 -245.243 -203.591 120.925 -673.455 1.00576
614100 -241.494 -830.768 -282.765 389.051 296.055 248.027 410.965 1.00511
614200 -188.62 -522.274 266.09 -309.675 -475.959 52.945 -500.993 1.00718
614300 15.4145 -294.642 -43.028 383.914 631.664 209.032 486.563 0.989709
614400 -357.022 -482.868 -138 -450.199 -86.7314 -286.805 -175.723 0.993181
614500 -313.313 -256.495 -0.910158 -682.534 303.03 932.195 -218.369 0.977262
614600 -36.7109 -526.101 202.522 213.446 143.073 -1209.13 -127.872 0.995615
614700 -238.292 -184.33 35.1149 -565.66 -190.261 483.729 248.925 0.975554
614800 14.2998 -714.693 665.675 91.9176 -309.463 93.2705 -926.956 1.01078
614900 -210.333 -862.48 -169.877 401.358 689.333 -583.661 -165.939 0.995757
615000 -144.527 -393.574 -221.566 181.56 -760.962 489.205 -148.477 0.994324
615100 -291.467 -389.553 -460.882 -23.9654 -81.4665 -443.876 -57.4441 1.01774
615200 127.433 -471.938 566.998 287.24 -248.408 261.495 -56.2768 1.00338
615300 -398.034 -750.096 48.0635 -492.069 -318.989 -389.65 102.105 0.997038
615400 -272.564 -532.226 -109.701 -175.766 -26.546 547.224 -145.699 1.00222
615500 -53.1293 -655.447 58.654 437.405 189.378 -14.8186 -16.8139 0.993953
615600 127.952 -349.921 124.027 609.749 260.517 -504.714 -258.164 1.01259
615700 -359.506 -524.866 -720.1 166.448 -692.393 141.491 397.835 0.997954
615800 303.303 19.4309 596.839 293.64 752.953 -117.627 -3.98856 0.999997
615900 -228.549 -443.054 -581.285 338.69 -824.336 310.464 -73.047 0.991303
616000 -624.803 -922.456 -537.299 -414.654 398.591 -357.909 482.572 0.989741
616100 -355.33 -635.688 -875.867 445.565 -466.665 -13.5381 -367.943 0.982993
616200 215.921 -262.555 617.681 292.636 824.828 -44.248 167.564 1.00675
616300 -118.346 -522.888 -429.901 597.751 -313.538 23.6207 -349.006 1.02199
616400 210.991 -290.063 758.863 164.173 532.964 352.691 18.5695 1.02023
616500 12.6608 -529.652 183.67 383.965 88.4086 466.927 -354.296 0.993423
616600 -22.2285 -372.635 154.147 151.802 -567.731 -249.506 -579.514 0.998469
616700 91.8372 -227.839 -206.698 710.049 97.2744 -95.2963 468.173 1.01509
616800 -308.934 -699.221 -412.795 185.213 519.33 -103.856 -544.156 1.0063
616900 -195.535 -393.164 -487.176 293.735 -257.974 74.5339 197.134 0.99228
617000 -314.033 -554.522 -179.903 -207.675 -436.287 45.0478 -394.898 0.988026
617100 -233.428 -782.377 -67.6117 149.704 -18.927 -65.0923 105.496 0.996666
617200 -23.4082 -722.012 -7.6194 659.407 -100.1 515.057 45.1922 1.00191
617300 -345.883 -509.926 -468.36 -59.3632 604.144 -213.816 -108.401 1.00801
617400 -44.2373 -676.874 584.658 -40.4964 -147.137 -159.833 -143.226 1.01313
617500 -216.068 -866.738 -262.775 481.309 -90.3957 -247.247 333.104 1.00647
617600 -62.2645 -292.862 431.692 -325.623 -362.117 -178.692 -401.99 0.990714
617700 -167.606 -416.287 -487.664 401.133 69.6782 153.374 -174.514 1.01179
617800 87.0364 68.8309 615.769 -423.491 166.237 -411.635 357.239 0.990602
617900 -104.976 -479.84 -257.676 422.587 -25.6254 -216.297 -522.804 1.00099
618000 -172.046 -203.611 161.217 -473.743 211.223 -211.883 669.382 0.984666
618100 -307.512 -470.248 -514.561 62.2712 322.961 472.085 -653.922 0.986506
618200 242.288 -515.176 278.775 963.265 139.561 -143.15 169.73 0.995671
618300 -195.317 -793.758 -65.1761 272.982 -61.2885 655.401 -301.921 1.01167
618400 -260.585 -344.016 -81.7735 -355.964 -239.609 56.4827 87.2595 1.00889
618500 -322.433 -514.919 -600.772 148.392 -665.3 130.365 -175.627 0.999398
618600 -208.067 -573.412 -77.7406 26.9526 28.6236 49.9031 8.18197 0.998767
618700 108.153 -381.433 519.087 186.805 -173.597 413.496 349.562 1.01064
618800 452.799 80.5827 521.826 755.989 9.99351 -775.419 -301.226 0.999089
618900 -166.109 -745.944 259.082 -11.4662 76.1516 111.199 -79.4153 0.990608
619000 159.397 -414.259 190.686 701.764 331.764 395.033 -214.065 0.995409
619100 -39.1161 -299.917 -104.222 286.792 -281.016 -78.2464 -7.11929 0.991153
619200 -41.8608 -529.188 485.104 -81.4986 169.292 170.798 22.612 1.01474
619300 -140.118 -597.628 389.002 -211.727 -131.592 120.665 46.7414 0.999908
619400 -587.687 -1125.52 -303.404 -334.133 12.0751 -88.887 92.4679 0.980064
619500 -103.136 -177.653 270.478 -402.234 32.4459 51.5633 -229.34 1.01005
619600 -284.159 -677.645 21.4639 -196.296 -383.129 -31.9061 195.219 0.995605
619700 -254.942 -1129.75 343.567 21.358 -467.304 -515.804 -184.211 1.01132
619800 56.942 250.672 -217.373 137.526 105.412 485.62 642.156 1.00733
619900 -327.844 -427.066 91.5142 -647.98 -474.233 -216.771 38.7531 0.9917
620000 66.9269 -557.978 429.869 328.89 67.5082 404.704 612.883 1.00237
620100 -347.984 -342.575 -102.395 -598.981 386.978 -159.452 -110.39 0.997485
620200 43.6225 -428.406 459.929 99.3447 246.713 -11.9605 9.35911 0.987321
620300 -163.482 -399.571 -132.677 41.8011 -132.355 -168.158 64.2748 1.00197
620400 -166.943 -631.446 276.898 -146.283 279.767 -6.21674 -177.228 0.978699
620500 -118.071 -738.639 163.913 220.515 433.429 398.611 372.091 0.980593
620600 -479.927 -570.6 -414.393 -454.789 -13.2505 152.646 -25.1076 0.976164
620700 -578.86 -625.811 -685.21 -425.561 290.235 133.376 -99.152 0.983678
620800 -458.483 -877.852 -124.54 -373.058 -607.067 19.0723 211.478 0.99149
620900 -290.707 -279.775 -26.5643 -565.781 29.2874 -85.6972 -192.053 1.00798
621000 -254.23 -735.298 -241.484 214.091 -249.649 8.11388 60.994 0.993706
621100 -238.223 -708.466 304.832 -311.035 377.504 329.674 270.659 0.994821
621200 -69.2589 31.3714 -703.03 463.881 -395.867 -311.492 -56.2584 0.995757
621300 -111.915 -556.866 379.01 -157.888 655.972 -312.443 -121.85 0.996383
621400 -76.8094 -658.056 -142.102 569.729 -273.331 -44.0702 -190.243 0.994258
621500 -314.539 -533.843 -292.4 -117.375 370.681 455.025 -664.827 0.993453
621600 123.872 -285.229 47.7839 609.059 -177.032 -177.549 737.941 1.01788
621700 -391.515 -711.255 -176.937 -286.353 -108.242 -108.915 -790.081 0.999768
621800 -119.337 -532.598 -116.23 290.817 -440.601 273.771 502.302 1.00202
621900 -131.963 -493.803 238.95 -141.037 75.3895 -274.562 -188.441 0.990485
622000 -52.2025 -548.757 183.099 209.052 -333.703 324.265 625.522 0.994118
622100 -26.3746 -215.957 95.2559 41.5774 432.849 -562.6 -300.381 1.01675
622200 -463.562 -1194.25 -525.421 328.985 367.916 505.46 429.586 0.990819
622300 -405.79 -823.91 -419.33 25.8689 30.2065 -735.503 -435.953 0.990725
622400 -149.612 -785.407 -44.2834 380.854 -820.348 583.822 -280.491 1.00773
622500 -246.023 -322.747 -135.582 -279.741 563.876 -361.802 -151.444 1.00379
622600 -371.346 -498.247 -469.501 -146.288 -536.347 183.649 0.901518 0.993672
622700 -162.51 -961.042 -80.8733 554.386 -61.5539 176.169 -523.312 0.990298
622800 -224.417 -433.143 -56.8702 -183.237 -287.872 -336.2 43.6556 1.00172
622900 -483.158 -1074.08 33.5895 -408.981 -84.5505 331.022 -194.969 1.00086
623000 309.033 -329.234 234.31 1022.02 -740.808 -373.222 422.231 1.00245
623100 -292.103 -732.857 -125.101 -18.3522 29.2701 682.143 117.583 1.00694
623200 325.829 -90.3435 28.3712 1039.46 134.406 -354.307 -288.163 0.976071
623300 86.09 -493.552 689.286 62.5362 197.94 338.473 409.961 1.00148
623400 -56.3196 -317.753 39.6504 109.143 -160.596 -656.367 -838.385 1.00286
623500 -266.802 -611.232 37.1247 -226.298 -208.037 336.871 285.361 0.993142
623600 46.5284 11.2974 91.7508 36.5372 306.494 -545.028 -222.191 1.001
623700 -33.5279 -139.769 -331.633 370.818 -953.825 799.134 -736.934 0.986941
623800 215.259 -128.959 287.168 487.568 240.696 -704.946 44.3773 1.00434
623900 103.419 -35.5635 -174.159 519.98 196.818 833.822 188.593 1.00196
624000 -463.139 -537.694 -742.28 -109.443 -104.073 -611.335 5.51799 1.00633
624100 -211.536 -71.8836 -222.33 -340.393 -369.774 521.843 13.7867 1.02171
624200 -98.0363 -700.001 -3.96965 409.862 149.635 -291.261 222.749 1.0043
624300 155.347 374.597 -9.81578 101.259 -397.962 -30.5362 -227.799 0.990466
624400 -368.619 -1018.59 -632.575 545.304 -108.895 703.853 518.955 1.0198
624500 166.579 -386.168 -189.987 1075.89 -210.449 -214.02 -544.351 0.992495
624600 -135.646 -220.814 -94.0548 -92.0705 -485.285 221.027 -120.086 0.985433
624700 -290.237 -657.62 -255.625 42.5353 -108.018 201.116 2.22593 1.01092
624800 -339.008 -811.977 -555.514 350.468 210.613 -437.186 -737.397 1.00052
624900 22.4015 -709.872 438.57 338.507 124.754 493.809 29.2858 0.981064
625000 -197.354 -594.994 -54.9837 57.9145 88.3605 793.062 -158.27 0.999845
625100 -61.1332 -278.848 -277.953 373.402 -385.366 -216.688 222.844 0.993477
625200 -50.6953 -720.661 168.688 399.887 67.962 411.826 164.69 0.998301
625300 -102.174 -781.847 -136.795 612.121 -1.04704 -907.212 260.156 0.971107
625400 -702.185 -1185.48 -636.717 -284.358 -150.411 402.517 110.96 0.986697
625500 -57.5381 -308.478 -507.731 643.594 -323.231 -146.436 -194.356 0.992251
625600 -308.088 -644.191 -340.807 60.7342 -262.872 -203.66 -170.034 0.998441
625700 -447.482 -980.404 -633.4 271.358 -223.386 113.533 -743.319 0.977557
625800 -320.304 -532.1 119.447 -548.26 27.8675 -534.779 438.975 1.00072
625900 -142.658 -287.52 -392.116 251.66 -37.9713 517.528 -13.6627 1.0002
626000 -230.934 -329.535 99.2783 -462.545 -478.116 80.0372 -240.336 1.00639
626100 -432.891 -786.312 -517.521 5.1594 287.168 -280.466 38.321 1.00009
626200 -320.07 -677.452 137.462 -420.219 -472.852 47.4553 -523.744 0.993387
626300 -139.37 -725.899 -25.4652 333.255 -43.2195 -511.418 724.281 1.01258
626400 -228.545 -824.217 20.1868 118.394 748.062 92.3932 -341.837 1.01279
626500 -106.18 -476.679 -293.018 451.157 18.0357 151.047 -6.0316 1.01262
626600 -42.3978 -445.053 430.895 -113.035 -8.648 235.837 1.32501 1.00259
626700 -413.105 -369.743 -268.808 -600.765 69.5349 -360.001 161.337 1.0134
626800 -143.025 -682.601 384.137 -130.61 -232.874 188.786 66.7861 1.01207
626900 -161.674 -303.141 -262.826 80.9455 -82.1587 -248.317 88.0137 1.00284
627000 -479.177 -722.396 -548.626 -166.508 271.123 504.498 116.151 0.978249
627100 -203.207 -1120.73 563.339 -52.2324 378.411 -762.047 311.484 0.996235
627200 -282.007 -385.959 -500.562 40.5008 -179.489 720.994 -449.434 0.979884
627300 -388.328 -806.566 -79.8992 -278.52 343.171 -182.499 -119.974 0.99402
627400 -21.7711 -499.054 322.427 111.313 -340.172 106.255 192.721 1.01112
627500 -45.349 -469.903 461.444 -127.587 199.541 565.46 -299.795 1.00536
627600 -118.884 -387.945 308.34 -277.047 -102.418 -381.262 607.472 1.00318
627700 -310.522 -572.12 -281.354 -78.092 14.9856 542.972 -157.801 1.00081
627800 -172.489 -211.123 -673.051 366.707 314.943 -112.686 422.526 0.993514
627900 23.8719 -564.68 380.944 255.352 -275.143 -105.211 -78.6143 0.988431
628000 -312.094 -454.344 -62.3399 -419.596 -264.196 647.437 482.69 0.981649
628100 -434.47 -508.753 102.96 -897.617 22.6788 -678.019 94.3395 0.985173
628200 -157.907 -526.086 261.666 -209.301 24.1412 334.906 -217.958 0.969921
628300 -166.615 -877.727 379.946 -2.06345 -224.809 -172.47 313.091 1.00439
628400 -208.296 -486.862 -358.564 220.539 524.032 411.151 -796.212 0.984513
628500 -213.182 -613.696 -53.8165 27.9652 -4.37801 -758.716 434.471 0.985082
628600 -936.472 -1605.67 -704.949 -498.793 -5.49501 74.3429 -119.568 0.98302
628700 -96.2584 -11.9289 191.669 -468.515 -74.3835 -320.524 229.225 0.993564
628800 -183.502 -679.129 -130.432 259.055 150.532 502.309 -366.176 0.998527
628900 -220.84 -654.417 -164.457 156.355 660.882 3.03989 -178.555 1.01108
629000 -65.6252 -509.642 363.175 -50.4088 43.2698 165.759 1.7876 1.01171
629100 -223.201 -434.681 -290.513 55.5897 -23.1896 270.563 -253.434 1.00054
629200 -164.577 -657.687 -385.422 549.377 104.923 -678.388 88.632 1.00079
629300 1.93705 -666.856 909.444 -236.777 13.465 273.356 35.9392 0.992604
629400 22.2547 -93.0648 -42.2722 202.101 3.77809 -34.2643 -460.992 0.996228
629500 -227.879 -219.271 -165.881 -298.485 -361.488 188.606 446.635 0.992498
629600 20.2882 -441.415 -28.1236 530.404 -355.194 -514.509 -149.729 1.00771
629700 -209.782 -572.002 420.181 -477.524 119.112 244.147 259.196 0.996329
629800 -87.971 -431.289 -55.8442 223.22 -264.317 382.504 -565.221 1.00048
629900 -351.605 -637.756 -100.687 -316.374 19.222 -150.712 536.369 0.990651
630000 -287.021 -892.869 12.7936 19.0115 317.678 209.125 -434.567 0.995138
630100 -189.817 -642.98 93.9535 -20.4242 -639.976 -398.924 236.84 0.994924
630200 -196.673 -901.259 -262.416 573.656 452.126 -378.026 589.235 1.01899
630300 51.9078 -629.173 949.093 -164.196 -367.433 379.931 -209.804 1.0228
630400 -70.2148 45.2083 5.86688 -261.72 485.532 -569.855 307.354 0.996202
630500 -120.832 -441.908 82.5372 -3.12591 -437.009 748.239 331.082 1.00212
630600 -54.2126 -481.304 699.608 -380.941 -218.502 -219.655 -35.5254 1.00471
630700 89.3147 -379.947 228.741 419.15 390.703 236.19 25.1201 0.999023
630800 -270.908 -491.678 -95.7923 -225.254 -124.534 -53.9873 -301.008 1.00721
630900 -227.295 -378.831 -324.521 21.4689 598.068 -93.1106 144.936 1.01215
631000 -182.186 -929.458 -17.5511 400.45 -135.523 231.653 -147.984 0.989088
631100 -338.057 -1146.71 58.022 74.5146 -116.553 134.071 101.582 1.00449
631200 -320.464 -557.233 -570.99 166.832 416.662 -208.749 99.6365 0.991392
631300 -431.457 -611.29 -201.922 -481.159 152.536 192.739 129.125 0.990343
631400 -222.249 -498.562 -186.663 18.479 -321.617 -5.24445 41.0804 0.998264
631500 -51.9998 -256.866 -87.3054 188.172 488.018 -20.2447 -488.445 1.00017
631600 62.9197 -864.294 346.517 706.536 611.811 326.376 -135.706 1.00408
631700 -73.5215 -597.372 65.0132 311.794 189.305 191.532 -411.55 1.0258
631800 -45.118 -536.184 195.716 205.114 112.127 -603.853 209.282 0.998517
631900 67.1756 -221.725 467.063 -43.8116 -593.096 -38.9718 -534.117 1.00276
632000 -176.766 -588.055 72.459 -14.702 545.577 321.502 -531.052 0.993311
632100 -56.2394 -157.691 -230.958 219.931 -208.811 -271.121 366.824 1.00163
632200 -264.778 -447.667 -306.267 -40.3982 25.088 326.356 -159.986 1.00166
632300 -287.907 -745.679 -68.2948 -49.7473 -390.862 414.988 82.6578 0.996315
632400 -213.28 -402.166 -14.7269 -222.948 300.431 -336.264 -559.507 0.999579
632500 -42.0802 -470.333 189.134 154.959 -291.322 266.118 552.851 0.994211
632600 -242.519 -625.211 -120.097 17.7509 -133.818 -76.4899 -384.14 0.98879
632700 -123.521 -538.738 68.6071 99.5686 108.701 436.347 -8.31479 1.00664
632800 -39.6888 -690.822 105.667 466.088 -218.175 432.575 -57.7324 0.982579
632900 203.778 222.18 30.189 358.965 592.764 -443.641 -349.56 0.99209
633000 -55.9652 -109.459 16.2712 -74.7074 -365.63 437.769 427.691 1.00086
633100 -68.8514 -600.454 243.507 150.393 573.81 71.4077 -118.075 1.01187
633200 -294.054 -529.221 -325.593 -27.3468 245.466 348.436 188.884 1.00409
633300 -83.7485 -662.083 -210.207 621.045 -1017.13 -193.849 -144.534 1.0027
633400 -620.457 -382.469 -562.464 -916.439 1093.96 -318.973 -388.975 1.00131
633500 -0.428147 -595.589 87.7722 506.532 -903.298 28.5738 715.084 1.0005
633600 9.34693 -762.437 724.277 66.2004 942.832 -456.905 -770.878 0.994302
633700 -37.8875 -119.432 85.9535 -80.1845 -339.37 554.418 468.984 0.997756
633800 -102.051 -439.969 275.204 -141.388 302.609 -266.512 -421.971 1.00805
633900 -379.062 -641.495 -468.16 -27.5317 5.74622 107.92 -148.755 1.00716
634000 -1.95562 -553.413 424.041 123.506 172.847 235.14 402.024 1.00952
634100 -384.524 -1012.03 -509.133 367.592 2.47933 -78.0298 -597.655 1.00348
634200 -196.378 -596.631 101.942 -94.446 -2.69522 337.019 624.958 0.99089
634300 -59.0247 -417.653 -179.823 420.401 671.083 -312.266 -434.628 1.00637
634400 -122.156 -430.512 30.0046 34.0388 -491.777 242.263 171.074 0.997206
634500 -267.348 -847.042 -54.1983 99.1954 -14.2495 101.955 -253.109 0.991499
634600 -109.873 -746.239 -112.494 529.112 585.155 438.419 524.58 0.994265
634700 -206.44 -242.444 -147.007 -229.87 -575.456 -96.3982 -973.375 0.991688
634800 -202.265 -252.835 -540.826 186.864 796.504 149.844 462.252 1.00235
634900 -518.758 -509.196 -588.003 -459.074 -965.658 209.554 -440.543 0.991328
635000 -107.447 -417.49 -0.95244 96.1005 -248.028 -262.718 73.0849 1.00499
635100 -167.399 -393.993 -2.15772 -106.046 249.033 198.997 100.839 0.993949
635200 50.9119 -104.75 151.19 106.296 -28.2492 -57.432 691.076 0.99398
635300 -169.217 -771.585 712.003 -448.068 -397.73 77.0798 -505.258 0.990057
635400 -112.279 -811.764 195.456 279.472 421.458 142.032 381.049 0.992198
635500 -14.3954 -277.099 7.2143 226.698 -83.723 -83.0869 6.26834 0.992194
635600 -284.949 -580.225 -129.618 -145.003 288.988 109.06 224 0.993001
635700 -361.743 -931.346 -270.306 116.424 365.373 61.0429 105.514 0.978295
635800 -7.4386 -732.099 1075.27 -365.488 133.043 123.892 -220.366 1.0158
635900 103.727 133.369 -92.0028 269.815 -372.633 -185.129 230.776 1.01947
636000 -62.6871 140.852 49.2771 -378.191 -885.519 593.671 -296.234 0.993455
636100 -95.0086 -393.525 155.723 -47.2247 555.709 -345.909 -143.108 1.01574
636200 199.497 95.0584 300.647 202.785 -343.369 20.0117 393.983 1.00552
636300 -28.7139 -670.133 663.86 -79.8685 263.537 536.48 -232.605 1.02053
636400 -196.158 -665.691 21.0032 56.2131 -144.078 -234.458 2.98692 1.00528
636500 -509.416 -906.334 -129.147 -492.767 50.1703 618.777 -156.897 1.00609
636600 -65.5789 -721.189 34.2796 490.173 -10.2697 -850.78 -20.983 0.997409
636700 -766.118 -1153.71 -687.098 -457.543 314.349 899.12 134.634 0.99249
636800 71.8817 -363.171 236.487 342.33 -534.721 -326.06 60.1277 0.993005
636900 -119.741 -378.026 36.2346 -17.4323 944.32 601.691 529.672 0.99137
637000 179.185 -418.921 650.529 305.945 -185.69 87.3446 -171.037 1.0007
637100 -219.868 -660.963 -460.075 461.433 475.454 -170.355 28.9634 1.01239
637200 -189.048 -624.863 -203.774 261.494 -366.402 159.051 82.9451 1.01172
637300 -209.935 -376.548 -159.532 -93.724 201.496 -299.254 112.724 0.990417
637400 -189 -100.523 203.451 -669.929 -214.218 200.528 -331.67 0.984598
637500 -287.929 -563.038 -27.2224 -273.526 112.979 489.055 21.9688 0.989671
637600 -132.037 -15.5567 -98.0175 -282.537 278.39 -11.4655 468.259 0.983545
637700 -271.603 -689.268 -249.044 123.503 -157.237 667.536 -1038.09 1.0097
637800 -241.609 -560.907 -155.544 -8.37785 -71.2048 -634.38 69.5668 1.01299
637900 -314.164 -669.623 -151.43 -121.44 175.802 348.275 -791.445 0.999993
638000 -286.399 -609.746 62.6284 -312.079 -157.053 -105.743 -48.5835 0.991301
638100 -157.183 -842.211 -93.799 464.462 -309.083 -78.7449 233.228 0.999254
638200 -596.313 -895.842 -135.15 -757.949 -117.354 -186.869 -80.309 0.991815
638300 -286.623 -388.131 -121.158 -350.581 -506.024 28.6997 253.286 0.98988
638400 -495.466 -1089.24 -79.0261 -318.136 695.79 -327.1 -838.313 1.01381
638500 -225.306 -538.065 -118.517 -19.3357 -692.133 -477.524 -132.824 0.99293
638600 -250.987 -299.238 -23.8743 -429.848 292.141 -363.795 -259.192 0.984663
